cluster_id,galaxy_name,pair_id,pre_obs_id,post_obs_id,pre_filter,post_filter,pre_instrument,post_instrument,band_group,baseline_days,pre_mjd,post_mjd,coverage_status,x_pix,y_pix,edge_distance_px,registration_residual_px,registration_n_matches,pair_stable_fraction,pair_extreme_fade_fraction,pair_failure_reason,diff_flux,diff_err,diff_sigma,flux_pre,flux_post,err_pre,err_post,post_to_pre_ratio
MESSIER_061_branch_0007,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,624.6835847928294,2049.9488641913485,107.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,5.99424003596256,0.8786352946170883,6.82221630827483,2.9385967664215134,-4.044990259246227,3.454130789227764,3.2816514776408163,-1.376504019015861
MESSIER_061_branch_0007,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,624.8155237736106,2050.249361867999,107.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,7.167941138508905,0.5489902640706374,13.056590631244092,6.222365055854539,-0.6194252962089521,3.4886546203974205,3.472656812902539,-0.09954820886411081
MESSIER_061_branch_0007,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,624.8881026164879,2050.1580151088374,107.0,0.09934189507652899,176.0,0.868,0.004,,7.7910763917596935,0.6879289528548361,11.325408473400499,7.380701973362884,-2.5317204750786537,3.1873527177859713,3.037912361212036,-0.34301892749709834
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,593.9688494006915,1051.3549508226358,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,593.6786277675267,1051.3262436010866,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,593.8415370715472,1051.0162802440086,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,593.8400681780782,1050.7548958689179,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,523.8711564267853,4243.260098135678,266.1522120892479,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,39.819282614258476,1.8808228360658423,21.171203289699164,48.704263150627995,6.96686810675311,7.755589614590713,6.6054926978748565,0.14304431801394124
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,211.21018755352088,2045.7528939813278,116.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,8.627568256788027,0.8962781192393549,9.62599451173704,8.909654674999615,0.35512958142724926,4.17223929678799,3.8508597684684807,0.03985896136061689
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,211.3522266461722,2046.0532741426216,116.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,9.263469755651572,0.7841923729478174,11.81275166045002,8.1025677246541,-1.550026066000008,10.144771804425384,10.08529093147676,-0.1913005998436352
MESSIER_061_branch_0008,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,211.4419185645329,2045.9632879454355,116.0,0.09934189507652899,176.0,0.868,0.004,,7.887377431235212,0.7408144897868486,10.64689951394527,16.53208894006811,8.943805240753104,6.858296077178886,6.696575284683034,0.540996680647924
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1301.6882467898836,1021.515698732987,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,1301.3980345503082,1021.487095112088,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,1301.5609517298767,1021.1771580157383,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,1301.5595616856735,1020.9180331068526,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,3078.05178847797,4167.264206272012,294.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,31.059708926563758,0.8522992150575449,36.442259218162825,35.31270224307215,3.4089574946631958,3.8265164897441593,3.4912879526931415,0.0965362965200995
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1457.931911572089,2015.643436397273,121.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,6.504409653859165,0.6995838207605157,9.29754156805433,5.199327158783441,-2.6095137489192792,2.1567555085864045,1.8534916956070357,-0.5018945085059552
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1458.0435191508484,2015.945215211817,121.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,5.818254882630982,0.6006502479592707,9.686593658120842,4.585179684568798,-2.230811811230959,2.222576159985834,1.9775917073876539,-0.4865265844954013
MESSIER_061_branch_0009,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1458.081488262,2015.8528976703956,122.0,0.09934189507652899,176.0,0.868,0.004,,5.464445752542061,0.7385620493100985,7.398763255770424,6.050583972656217,-0.5266493933010112,2.2569983615146785,1.9288829081825662,-0.08704108490701785
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,841.3165284792507,992.412969784514,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,841.0263172545473,992.3842984262337,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,841.189231124928,992.0743437845272,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,841.1879446249246,991.8137502147187,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1418.725199783647,4041.705491284033,164.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,38.2164942135475,0.741609704587394,51.53181515445491,60.23465960894676,22.39215157480192,3.840183741851338,3.581102537777116,0.37174861981748425
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,648.4755674185188,1949.8334037182044,58.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,9.414383067175109,0.8161790604941732,11.534703011707956,5.9856967395105505,-2.7019104506533003,1.8357422409233943,1.8292808109489027,-0.45139447724079573
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,648.606978618831,1950.1363590756014,58.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,9.318449562482508,0.6840112702499205,13.623239802873103,12.456720863621804,3.1893281044167976,2.1593035512161207,2.279183895478153,0.2560327183481173
MESSIER_061_branch_0010,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,648.6782846978574,1950.0490905837105,58.0,0.09934189507652899,176.0,0.868,0.004,,8.178043549342968,0.5961968080085503,13.71702001669503,12.44809754223967,4.418463351559014,1.9071342857564637,1.8076126620410584,0.3549508940274612
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,810.9431321064932,967.0228700947589,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,810.6529243902387,966.9941941006321,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,810.8158389233149,966.6842380775217,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,810.814634162119,966.423548155016,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1310.2990160433599,3948.761866518472,69.72087205421343,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,51.484865276078246,1.20118540242367,42.86171408027071,71.45587301981072,17.802104206323925,4.993235269300468,4.488518783382834,0.2491342342341601
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,595.8143992955447,1904.177973760437,10.198039027185569,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,7.693941285912923,0.7799326637168986,9.864878910502567,13.13076944794111,4.124354247530775,2.073507202022664,1.6661745565102908,0.31409844365041906
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,595.9471208825312,1904.4820160996128,10.44030650891055,0.19564124561384397,191.0,0.8958333333333334,0.0,,10.171190289240002,0.6151747640048537,16.533822393858394,11.594075705313932,0.9132335605372719,2.1250835768943386,1.9168311578541122,0.07876725870598793
MESSIER_061_branch_0011,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,596.0204770259784,1904.3967897022308,12.0,0.09934189507652899,176.0,0.868,0.004,,6.615703506894555,0.7452384619482373,8.877297462076061,13.96244621849478,6.975978154672799,2.048884342240516,1.788650235563885,0.49962435274646616
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,550.4442130329574,1002.7511162330206,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,550.1539982176275,1002.7224022806786,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,550.3169089285972,1002.4124368279086,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,550.3155961664397,1002.1509146636016,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,369.0443155556636,4065.9932256041375,180.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,39.445930233346125,1.3194886390760876,29.894861588930663,50.59130574733959,9.04623310322712,5.281096501698953,5.098317335418274,0.17881003404824808
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,136.13455032241995,1958.8184986577985,65.76473218982953,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,19.946431023261745,0.5586879491529999,35.70227539989287,37.623242012504164,16.903048191398128,1.5458516435011425,1.4615092671072325,0.4492714419927013
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,136.2784691749639,1959.1209619903816,65.62011886609167,0.19564124561384397,191.0,0.8958333333333334,0.0,,21.377773731856305,0.45071519770130747,47.43078076995204,42.67678053789248,20.97563521106485,1.3281214022267769,1.301637522412535,0.4914999432171482
MESSIER_061_branch_0012,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,136.3710210318668,1959.0347919032474,65.62011886609167,0.09934189507652899,176.0,0.868,0.004,,25.5161230207542,0.48863754767038786,52.218915927365835,50.74425571936848,24.736973579566563,1.3127817518314686,1.2628180916176517,0.4874832279809112
MESSIER_061_branch_0013,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1230.346455387048,1048.0824013786907,3.605551275463989,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0013,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MEASURED,1230.0562387497446,1048.0537874807453,4.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,-5.371325740195687,2.396418951092024,-2.241396788215194,22.05005058543678,31.78661361707563,2.7908173609754385,3.8103818660080786,1.4415664714197745
MESSIER_061_branch_0013,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,1230.2191542480002,1047.7438479623895,3.1622776601683795,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0013,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MEASURED,1230.2176810640622,1047.4844947420336,4.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,-2.849090497827973,0.9541439141123633,-2.986017576267278,12.765276616480115,13.083260269881777,1.8967516311171086,1.8365961879674386,1.0249100480118967
MESSIER_061_branch_0013,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,2819.5239305807436,4259.904825814247,219.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,37.92848042469017,0.7949997077017896,47.70879794954268,48.670267202559664,9.526392609313682,3.075415473279429,2.7190160428230175,0.19573331228419208
MESSIER_061_branch_0013,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1331.50971353238,2060.1483696883324,94.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,6.327318654494913,0.8921654310575065,7.092091258226606,7.261525016318794,1.0661680309353017,1.5813406859810155,1.21101729700352,0.1468242591658511
