id,x,y,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,source_id,flux_first,err_first,flux_last,err_last,fade_fraction,fade_sigma,matched_candidate_id
2446,2096.000532282552,2228.550543666525,0.5826808897989794,0.22470177088368323,0.25056167672839585,25,5.302023330373293,43.17558654759588,-4.0880956156076556,-3.1205722201179404,79,50.91367994218806,2.2467244421163453,48.68710415967186,1.812212763391392,0.04373236790278079,0.7713754739953577,
2511,1474.827043634825,2272.1875127197245,0.6608648388343179,-0.6488267314768896,-0.0044899890486983386,25,5.783831217217515,68.1738341771912,-4.584044299803628,-2.823890549086228,22,112.95901976113899,7.261999525005329,106.03776621305364,5.565953237711892,0.061272252208994904,0.756448382873071,
2448,2035.441081583165,2228.686193559422,0.5784678149446723,0.09311583167247253,-0.058688021843075824,25,3.6098999582764124,32.26660750929226,-3.7718832658924257,-2.657895805518387,136,41.01035392719048,0.5405873276064803,40.48072066714777,0.4820627741227118,0.012914622999426362,0.7312286000685287,
784,1822.639506343881,625.6549646690047,0.5116806018300132,-0.0332256161490392,0.34860124345541565,25,3.23915567868677,38.2454750154875,-3.9564501482630425,-2.4614680561478814,101,55.47768542811314,3.9210966532744704,52.1126301700842,2.9700781526813755,0.06065601389209552,0.684096160293086,
1623,1444.7221462500322,1605.3348284003644,0.6769727899162545,-0.0040425292322885,0.11844699699859881,25,4.380884843008454,31.920770457659604,-3.7601834129523652,-2.8177991634458213,137,35.80610635664459,0.3882492896323374,35.458587940177544,0.338691089022706,0.009705562872589613,0.674508059214382,
1876,360.2791158834466,1760.2363114497575,0.6341156680811256,0.2527371648027259,0.1137234551420919,25,1.9300249132373553,18.573653916080364,-3.172243372635821,-1.8408902162793397,297,17.60200272275933,0.7516974876080066,16.92149444104946,0.7083389450843021,0.03866084402032133,0.6588602410450373,
690,1782.3173304021843,586.5127856329376,0.7405825526192406,0.30603964155673297,0.027787763933579582,25,2.2170044779903657,19.073491032775554,-3.2010754737676654,-1.9081239735595283,283,23.264068841512742,1.1654596765276322,22.31510580662541,0.8851385252066966,0.04079093134361722,0.648430207245485,
680,1762.849336839687,582.5034435107383,0.6728975541593345,-0.15901732398883522,0.060720927494858065,25,4.590017691445548,38.50137871912971,-3.963690704251066,-2.800851840694798,98,46.079271879060705,2.0062551455362305,44.45312658909809,1.5061444457939566,0.035290168955589896,0.6482046834204611,
1022,1670.5806204616003,787.4890011510158,0.5756192059506733,-0.5591290722585484,0.36506485846869435,25,1.6408983680466072,19.402439714131905,-3.219640856754242,-1.5867835629965295,278,23.31349064674434,2.663870347152044,21.013554765163438,2.4699365223633,0.09865257487308465,0.6331134628588436,
1655,13.786166915728158,1630.9243917906665,0.53062877859204,-0.06911642047162879,-0.7133677161067188,25,2.5057779798351385,57.816452606725164,-4.405128603817985,-0.036186520454597054,35,35.829576205221926,2.99372371164903,33.215415868389115,2.8673826855449653,0.07296096168873512,0.6306185458800903,
1958,1309.6529705923429,1824.3292064195548,0.5199835618277103,0.21036501765728835,0.31879838258642973,25,2.2355311132974895,27.162969782721483,-3.584943126257884,-1.9937005585537566,172,42.03744627141716,0.6889120359912805,41.50481780446082,0.5327858589397758,0.012670333576340287,0.6115864735202592,
648,1762.3258642163137,556.971215146594,0.579989878742856,-0.07718210670496518,0.051445255708382216,25,2.1169172419477658,18.70930500961574,-3.1801441378982336,-2.0882264818900422,295,17.95424502438682,1.613907998992172,16.618664511229817,1.4839059640075984,0.07438800747917373,0.6091828271790164,
1681,18.928752831855064,1655.161733209013,0.5956081172328882,-0.04169064852004163,0.7361520643206335,25,2.2987264321895786,49.92584833834321,-4.245813632806828,-0.39269102070981876,48,25.972759629932284,2.3651044987532894,24.029415606936638,2.1788712379665185,0.07482239279479719,0.6043162016567177,
1464,1957.5621377187847,1329.7569509381328,0.5314092485393024,-0.11484398190134636,-0.053235698509830245,25,2.190883481444277,23.148155935120048,-3.4112909982012622,-2.0764214415775246,223,29.874493214727625,0.2042867157487909,29.71512467631353,0.1740215967603771,0.005334602239730368,0.593863109531419,
1702,16.518438843310236,1672.0853526223245,0.40389523923534065,-0.09872999880769805,0.17040938246770274,25,2.18593393006011,49.581112089386764,-4.238290659088156,-0.32648034318043906,49,22.14898624584444,3.5281426569613297,19.34013060603239,3.7241178331777016,0.12681644246083923,0.547535792462208,
1845,5.475408221393006,1735.210696543169,0.5929990613760783,0.2609262311078635,-0.20986422260842025,25,1.2880362384064938,25.55982821459077,-3.5188948266006865,-0.28125988394935203,185,-0.17162158791113313,1.4327449716409937,-1.2478812346829429,1.3584986972512056,-6.271120433456801,0.5451056919895019,
1706,52.348910747350416,1671.4147633133357,0.46145855996750645,0.3841183756411815,0.17498672903452925,25,1.5810316982151684,34.98773087258196,-3.8597894431269584,-0.09438899867678349,114,15.444018259829434,2.7484340724230605,13.375681408188242,2.6899892026360486,0.13392478672607022,0.5378215311207467,
603,1726.3370519683247,532.0057202777976,0.6421258240378696,-0.03359582951186955,0.07628812430050477,25,8.060726143963574,58.22067457324536,-4.412693082701195,-3.537757145247355,34,63.55106127921367,0.9038327110905655,62.840966030019935,1.030816773344364,0.011173617480185083,0.5179595118810583,
1624,13.4672333460163,1606.298876591228,0.6810967601670245,0.250379595957764,0.10811818861693988,25,1.977653751192267,36.08411912553038,-3.8932902697481344,-0.905038098820065,110,10.376058578825337,1.5436301235679992,9.39728058876453,1.4579623923736833,0.094330422541968,0.4609678619422855,
571,1765.6689355875485,512.1691802124708,0.5709122108763096,-0.12860622473709976,-0.09286313606883918,25,2.113598539135465,24.783432148970594,-3.485403624363977,-1.8584993265129535,200,28.280427784622077,1.7539100588815328,27.237208977709166,1.508705618744483,0.03688836727852385,0.4509219798435751,
2007,1322.713613896592,1861.9048798233678,0.5418708603308638,0.31833079460554775,0.17140827439842576,25,2.871615869174213,28.756386116351365,-3.6468357657910664,-2.386275559881393,156,32.07161735088516,0.6879683925175051,31.6855489341458,0.5658293740645597,0.012037697148712945,0.4334118965746824,
1380,1734.50272165691,1234.019200693418,0.561204007176247,0.18941656599700454,-0.1831810494236884,25,2.6646278608176743,31.731512560127218,-3.7537269357553056,-2.12452484384693,138,40.373081511747706,0.9463127165422042,39.804059410710146,1.0146644556814168,0.014094096356553454,0.4101171534808201,
2153,1635.8141987466215,1957.332503246208,0.6059478477810416,0.07281979159797634,0.09987608964557436,25,4.9354697879569915,37.2392734327908,-3.9275029974214952,-3.041956910303851,104,41.60825101635406,0.15464229634888735,41.53371831051618,0.10173947659560521,0.0017912962938189114,0.40264332177621054,
1496,202.31242712342936,1402.323330552207,0.4913037168205842,0.06673057479039524,0.03191413725986403,25,1.2832668995460683,20.298161835384864,-3.2686417769388694,-1.0532229297323579,254,20.97641097923156,0.27952620385383536,20.840174350662164,0.19129718421292333,0.0064947539740846105,0.4022131966786237,
920,1747.1408031741514,706.406055754522,0.6606990605121063,0.1969419194630361,0.14494436727497112,25,3.0091076043111107,23.599868999400023,-3.432273980624885,-2.400330202910997,212,24.615695594077252,1.2698389315562852,23.970751133010488,1.1537933798321034,0.026200537726097983,0.3759008647510882,
294,1922.1370606076507,315.4119482173784,0.6130532899247689,-0.4475793758729415,-0.5518412664469607,25,1.9882090073904781,23.427727766384336,-3.4243254220499573,-1.7444074116139743,217,32.683024827436405,3.5123737253446303,30.99240727333971,3.237924585725781,0.05172769543281308,0.35389852618804574,
1944,1293.168889232555,1814.9784321155526,0.6125478379200427,0.28693667301208214,-0.011452801584653966,25,3.235803670604245,28.257039856037345,-3.62781666045481,-2.5023171121386225,160,34.527816869259674,1.2398017711043792,34.02951542392419,1.0217662125433442,0.014431883927741973,0.3101619376035349,
1505,1224.522728326447,1418.8174687979613,0.5331117774969139,-1.422852546975171e-06,0.018333870763516457,25,2.1896434397224107,18.965241234413526,-3.1948959280515883,-2.212453776958791,285,21.416395911204486,0.14441020797281698,21.36531262031608,0.0801750276766028,0.002385242180813485,0.30927017027333253,
1761,7.5453487235141115,1694.7382387276193,0.46029553438981097,-0.26323439210139465,-0.09424352560607266,25,2.328965621421391,50.86559829990609,-4.266060392988752,-0.6115711923242655,45,17.644115149833112,4.747571579782825,15.597935508169698,4.6414408447026005,0.11596952435910446,0.30818471795834973,
1744,5.310195350055561,1687.294672565289,0.5704246007836052,0.18381579628973435,-0.21080439135209092,25,3.135801079166307,60.299161618729975,-4.4507781847081525,-1.4074650136610516,29,25.862096264437156,3.6699633059026366,24.357774159949017,3.3548609644978478,0.05816705997482208,0.30254076770817767,
1838,198.72004449042433,1731.1922549629817,0.5546396667021597,0.374290200982654,0.15902025656034277,25,1.5016401787677727,20.390217683830645,-3.2735546557133492,-1.3654488902121429,253,14.11576289722074,0.48810451506591157,13.944673982037536,0.3683639787170418,0.012120415767035264,0.27978346848178215,
1432,2329.029464688231,1295.5034124500967,0.5969349610712882,0.20869516001691663,0.3078198031622492,25,2.6792939997183316,19.442095994093624,-3.2218577077513584,-2.412812445816689,277,23.473918295871815,1.5715501015142834,22.905124361636894,1.338480711326982,0.024230890091108126,0.27553951152429473,
2469,1480.8981549064447,2247.742975867441,0.6300192932321803,0.2971448427612275,0.15419133059838683,25,3.9411197898302337,31.425460732890286,-3.7432041341356466,-2.732607434124561,140,34.52659688269513,9.39720532066298,31.13863100169247,7.94833814166722,0.09812626169075822,0.2752683598438141,
772,1829.240709837136,621.0400339252018,0.6204731428266433,0.024382035641147208,0.049575197197246505,25,6.2660936416219934,48.48485255877608,-4.21401519817381,-3.2723641888266735,58,51.20246597314007,4.195311418715179,49.5510372501822,4.2902586193885694,0.03225291383083351,0.27521152976455476,
1888,41.4882927445363,1765.5589943303582,0.5644542969967624,0.41471768087350397,0.23221918579512668,25,1.464477727439386,24.931843640277798,-3.491885986391243,-0.9276367962597138,197,7.633141608108986,0.9990483659127374,7.2796165314868375,0.9530074098646548,0.046314492088890935,0.2560485001914046,
1627,9.213403515786455,1609.193264992734,0.6019098096029166,0.5144931492761293,0.14149870109655696,25,2.3861356956318547,40.49779899820528,-4.018578551313886,-1.4214045869563339,89,12.151259480548333,2.1806675767919295,11.419860561142215,1.9522405954300066,0.06019120244917309,0.24989135112545172,
409,1898.525232581881,393.5120503505725,0.5664317568960225,-0.16968286225181264,0.1878589457345345,25,2.535680768787743,22.4714529920293,-3.3790778864349185,-2.297538459074731,230,25.289673885988517,3.443874184128188,24.250476807527853,2.363998801089585,0.04109175480655047,0.24878009878156812,
2172,2142.5162241006788,1973.6411336355197,0.583546191391661,-0.07061448236866705,0.05229271919299735,25,3.4886516018114033,28.743299389735473,-3.646341546283293,-2.653513265500541,157,33.4128637234926,1.8549855228580612,32.8432652120765,1.6649518294578618,0.017047282032746303,0.22851615849012605,
1540,1000.3254817797792,1478.3600646977347,0.6056841984064659,0.40611331085282526,0.1493635027557715,25,6.516601637758566,56.091877317217936,-4.372249938714502,-3.273189683052596,37,68.23665442452575,3.5372991496607575,67.22464552084487,3.2148597749920964,0.014830869306469707,0.21172008371034232,
2222,1296.5982264065517,2004.3316406614238,0.6642809313371465,0.13032976959248654,0.004760969480124706,25,2.123841304600261,20.15935372662674,-3.2611915132012417,-1.8996665789613656,259,24.99243079450981,3.155893320576334,24.07287432733676,3.3903013829474458,0.03679339855869701,0.19853003874703254,
1707,253.2462066733488,1672.7129430345703,0.619633752333207,0.2138131340948253,0.26311277835791125,25,1.8282387400138413,19.825580718739158,-3.2430647931582435,-1.7182105307033098,267,14.383681016412297,2.875779207485342,13.64009613647372,2.7657272422660326,0.05169642451679235,0.18636649633704558,
